gene,GH,AN,MH,US,sum,max_PBE,max_PBE_pop
Zm00001d036102,0,0,0,0,0,NA,NA
Zm00001d036110,0,0,0,0,0,NA,NA
Zm00001d036112,0,0,0,0,0,NA,NA
Zm00001d036114,0,0,0,0,0,NA,NA
Zm00001d036119,0,0,0,0,0,NA,NA
Zm00001d036120,0,0,0,0,0,NA,NA
Zm00001d036121,0,0,0,0,0,NA,NA
Zm00001d036126,0,0,0,0,0,NA,NA
Zm00001d036136,0,0,0,0,0,NA,NA
Zm00001d036137,0,0,0,0,0,NA,NA
Zm00001d036144,0,0,0,0,0,NA,NA
Zm00001d036151,0,0,0,0,0,NA,NA
Zm00001d036166,0,0,0,0,0,NA,NA
Zm00001d036171,0,0,0,0,0,NA,NA
Zm00001d036173,0,0,0,0,0,NA,NA
Zm00001d036218,0,0,0,0,0,NA,NA
Zm00001d036226,0,0,0,0,0,NA,NA
Zm00001d036237,0,0,0,0,0,NA,NA
Zm00001d036238,0,0,0,0,0,NA,NA
Zm00001d036244,0,0,0,0,0,NA,NA
Zm00001d036263,0,0,0,0,0,NA,NA
Zm00001d036264,0,0,0,0,0,NA,NA
Zm00001d036266,0,0,0,0,0,NA,NA
Zm00001d036277,0,0,0,0,0,NA,NA
Zm00001d036278,0,0,0,0,0,NA,NA
Zm00001d036288,0,0,0,0,0,NA,NA
Zm00001d036291,0,0,0,0,0,NA,NA
Zm00001d036299,0,0,0,0,0,NA,NA
Zm00001d036304,0,0,0,0,0,NA,NA
Zm00001d036308,0,0,0,0,0,NA,NA
Zm00001d036324,0,0,0,0,0,NA,NA
Zm00001d036367,0,0,0,0,0,NA,NA
Zm00001d036369,0,0,0,0,0,NA,NA
Zm00001d036373,0,0,0,0,0,NA,NA
Zm00001d036374,0,0,0,0,0,NA,NA
Zm00001d036375,0,0,0,0,0,NA,NA
Zm00001d036376,0,0,0,0,0,NA,NA
Zm00001d036378,0,0,0,0,0,NA,NA
Zm00001d036379,0,0,0,0,0,NA,NA
Zm00001d036389,0,0,0,0,0,NA,NA
Zm00001d036416,0,0,0,0,0,NA,NA
Zm00001d036427,0,0,0,0,0,NA,NA
Zm00001d036433,0,0,0,0,0,NA,NA
Zm00001d036434,0,0,0,0,0,NA,NA
Zm00001d036442,0,0,0,0,0,NA,NA
Zm00001d036452,0,0,0,0,0,NA,NA
Zm00001d036464,0,0,0,0,0,NA,NA
Zm00001d036465,0,0,0,0,0,NA,NA
Zm00001d036481,0,0,0,0,0,NA,NA
Zm00001d036486,0,0,0,0,0,NA,NA
Zm00001d036488,0,0,0,0,0,NA,NA
Zm00001d036511,0,0,0,0,0,NA,NA
Zm00001d036527,0,0,0,0,0,NA,NA
Zm00001d036549,0,0,0,0,0,NA,NA
Zm00001d036550,0,0,0,0,0,NA,NA
Zm00001d036562,0,0,0,0,0,NA,NA
Zm00001d036615,0,0,0,0,0,NA,NA
Zm00001d036616,0,0,0,0,0,NA,NA
Zm00001d036623,0,0,0,0,0,NA,NA
Zm00001d036624,0,0,0,0,0,NA,NA
Zm00001d036638,0,0,0,0,0,NA,NA
Zm00001d036639,0,0,0,0,0,NA,NA
Zm00001d036646,0,0,0,0,0,NA,NA
Zm00001d036662,0,0,0,0,0,NA,NA
Zm00001d036663,0,0,0,0,0,NA,NA
Zm00001d036664,0,0,0,0,0,NA,NA
Zm00001d036666,0,0,0,0,0,NA,NA
Zm00001d036667,0,0,0,0,0,NA,NA
Zm00001d036668,0,0,0,0,0,NA,NA
Zm00001d036669,0,0,0,0,0,NA,NA
Zm00001d036674,0,0,0,0,0,NA,NA
Zm00001d036682,0,0,0,0,0,NA,NA
Zm00001d036691,0,0,0,0,0,NA,NA
Zm00001d036692,0,0,0,0,0,NA,NA
Zm00001d036701,0,0,0,0,0,NA,NA
Zm00001d036702,0,0,0,0,0,NA,NA
Zm00001d036703,0,0,0,0,0,NA,NA
Zm00001d036704,0,0,0,0,0,NA,NA
Zm00001d036723,0,0,0,0,0,NA,NA
Zm00001d036742,0,0,0,0,0,NA,NA
Zm00001d036743,0,0,0,0,0,NA,NA
Zm00001d036744,0,0,0,0,0,NA,NA
Zm00001d036752,0,0,0,0,0,NA,NA
Zm00001d036755,0,0,0,0,0,NA,NA
Zm00001d036766,0,0,0,0,0,NA,NA
Zm00001d036767,0,0,0,0,0,NA,NA
Zm00001d036768,0,0,0,0,0,NA,NA
Zm00001d036782,0,0,0,0,0,NA,NA
Zm00001d036783,0,0,0,0,0,NA,NA
Zm00001d036823,0,0,0,0,0,NA,NA
Zm00001d036825,0,0,0,0,0,NA,NA
Zm00001d036834,0,0,0,0,0,NA,NA
Zm00001d036835,0,0,0,0,0,NA,NA
Zm00001d036841,0,0,0,0,0,NA,NA
Zm00001d036844,0,0,0,0,0,NA,NA
Zm00001d036845,0,0,0,0,0,NA,NA
Zm00001d036846,0,0,0,0,0,NA,NA
Zm00001d036847,0,0,0,0,0,NA,NA
Zm00001d036854,0,0,0,0,0,NA,NA
Zm00001d036855,0,0,0,0,0,NA,NA
Zm00001d036856,0,0,0,0,0,NA,NA
Zm00001d036858,0,0,0,0,0,NA,NA
Zm00001d036859,0,0,0,0,0,NA,NA
Zm00001d036872,0,0,0,0,0,NA,NA
Zm00001d036876,0,0,0,0,0,NA,NA
Zm00001d036907,0,0,0,0,0,NA,NA
Zm00001d036908,0,0,0,0,0,NA,NA
Zm00001d036909,0,0,0,0,0,NA,NA
Zm00001d036913,0,0,0,0,0,NA,NA
Zm00001d036931,0,0,0,0,0,NA,NA
Zm00001d036942,0,0,0,0,0,NA,NA
Zm00001d036945,0,0,0,0,0,NA,NA
Zm00001d036952,0,0,0,0,0,NA,NA
Zm00001d036953,0,0,0,0,0,NA,NA
Zm00001d036958,0,0,0,0,0,NA,NA
Zm00001d036963,0,0,0,0,0,NA,NA
Zm00001d036981,0,0,0,0,0,NA,NA
Zm00001d036982,0,0,0,0,0,NA,NA
Zm00001d036983,0,0,0,0,0,NA,NA
Zm00001d036999,0,0,0,0,0,NA,NA
Zm00001d037001,0,0,0,0,0,NA,NA
Zm00001d037002,0,0,0,0,0,NA,NA
Zm00001d037003,0,0,0,0,0,NA,NA
Zm00001d037007,0,0,0,0,0,NA,NA
Zm00001d037009,0,0,0,0,0,NA,NA
Zm00001d037012,0,0,0,0,0,NA,NA
Zm00001d037030,0,0,0,0,0,NA,NA
Zm00001d037038,0,0,0,0,0,NA,NA
Zm00001d037040,0,0,0,0,0,NA,NA
Zm00001d037041,0,0,0,0,0,NA,NA
Zm00001d037042,0,0,0,0,0,NA,NA
Zm00001d037043,0,0,0,0,0,NA,NA
Zm00001d037070,0,0,0,0,0,NA,NA
Zm00001d037071,0,0,0,0,0,NA,NA
Zm00001d037108,0,0,0,0,0,NA,NA
Zm00001d037118,0,0,0,0,0,NA,NA
Zm00001d037165,0,0,0,0,0,NA,NA
Zm00001d037166,0,0,0,0,0,NA,NA
Zm00001d037168,0,0,0,0,0,NA,NA
Zm00001d037169,0,0,0,0,0,NA,NA
Zm00001d037177,0,0,0,0,0,NA,NA
Zm00001d037178,0,0,0,0,0,NA,NA
Zm00001d037180,0,0,0,0,0,NA,NA
Zm00001d037197,0,0,0,0,0,NA,NA
Zm00001d037198,0,0,0,0,0,NA,NA
Zm00001d037200,0,0,0,0,0,NA,NA
Zm00001d037218,0,0,0,0,0,NA,NA
Zm00001d037227,0,0,0,0,0,NA,NA
Zm00001d037229,0,0,0,0,0,NA,NA
Zm00001d037244,0,0,0,0,0,NA,NA
Zm00001d037246,0,0,0,0,0,NA,NA
Zm00001d037286,0,0,0,0,0,NA,NA
Zm00001d037287,0,0,0,0,0,NA,NA
Zm00001d037294,0,0,0,0,0,NA,NA
Zm00001d037295,0,0,0,0,0,NA,NA
Zm00001d037296,0,0,0,0,0,NA,NA
Zm00001d037301,0,0,0,0,0,NA,NA
Zm00001d037302,0,0,0,0,0,NA,NA
Zm00001d037303,0,0,0,0,0,NA,NA
Zm00001d037304,0,0,0,0,0,NA,NA
Zm00001d037349,0,0,0,0,0,NA,NA
Zm00001d037350,0,0,0,0,0,NA,NA
Zm00001d037358,0,0,0,0,0,NA,NA
Zm00001d037372,0,0,0,0,0,NA,NA
Zm00001d037388,0,0,0,0,0,NA,NA
Zm00001d037389,0,0,0,0,0,NA,NA
Zm00001d037391,0,0,0,0,0,NA,NA
Zm00001d037392,0,0,0,0,0,NA,NA
Zm00001d037414,0,0,0,0,0,NA,NA
Zm00001d037426,0,0,0,0,0,NA,NA
Zm00001d037437,0,0,0,0,0,NA,NA
Zm00001d037444,0,0,0,0,0,NA,NA
Zm00001d037454,0,0,0,0,0,NA,NA
Zm00001d037525,0,0,0,0,0,NA,NA
Zm00001d037526,0,0,0,0,0,NA,NA
Zm00001d037539,0,0,0,0,0,NA,NA
Zm00001d037602,0,0,0,0,0,NA,NA
Zm00001d037608,0,0,0,0,0,NA,NA
Zm00001d037611,0,0,0,0,0,NA,NA
Zm00001d037623,0,0,0,0,0,NA,NA
Zm00001d037631,0,0,0,0,0,NA,NA
Zm00001d037634,0,0,0,0,0,NA,NA
Zm00001d037645,0,0,0,0,0,NA,NA
Zm00001d037646,0,0,0,0,0,NA,NA
Zm00001d037677,0,0,0,0,0,NA,NA
Zm00001d037705,0,0,0,0,0,NA,NA
Zm00001d037708,0,0,0,0,0,NA,NA
Zm00001d037712,0,0,0,0,0,NA,NA
Zm00001d037741,0,0,0,0,0,NA,NA
Zm00001d037751,0,0,0,0,0,NA,NA
Zm00001d037752,0,0,0,0,0,NA,NA
Zm00001d037763,0,0,0,0,0,NA,NA
Zm00001d037770,0,0,0,0,0,NA,NA
Zm00001d037780,0,0,0,0,0,NA,NA
Zm00001d037792,0,0,0,0,0,NA,NA
Zm00001d037795,0,0,0,0,0,NA,NA
Zm00001d037816,0,0,0,0,0,NA,NA
Zm00001d037818,0,0,0,0,0,NA,NA
Zm00001d037819,0,0,0,0,0,NA,NA
Zm00001d037822,0,0,0,0,0,NA,NA
Zm00001d037826,0,0,0,0,0,NA,NA
Zm00001d037831,0,0,0,0,0,NA,NA
Zm00001d037832,0,0,0,0,0,NA,NA
Zm00001d037833,0,0,0,0,0,NA,NA
Zm00001d037834,0,0,0,0,0,NA,NA
Zm00001d037835,0,0,0,0,0,NA,NA
Zm00001d037837,0,0,0,0,0,NA,NA
Zm00001d037839,0,0,0,0,0,NA,NA
Zm00001d037842,0,0,0,0,0,NA,NA
Zm00001d037853,0,0,0,0,0,NA,NA
Zm00001d037862,0,0,0,0,0,NA,NA
Zm00001d037874,0,0,0,0,0,NA,NA
Zm00001d037884,0,0,0,0,0,NA,NA
Zm00001d037889,0,0,0,0,0,NA,NA
Zm00001d037893,0,0,0,0,0,NA,NA
Zm00001d037899,0,0,0,0,0,NA,NA
Zm00001d037900,0,0,0,0,0,NA,NA
Zm00001d037904,0,0,0,0,0,NA,NA
Zm00001d037915,0,0,0,0,0,NA,NA
Zm00001d037922,0,0,0,0,0,NA,NA
Zm00001d037923,0,0,0,0,0,NA,NA
Zm00001d037924,0,0,0,0,0,NA,NA
Zm00001d037925,0,0,0,0,0,NA,NA
Zm00001d037929,0,0,0,0,0,NA,NA
Zm00001d037977,0,0,0,0,0,NA,NA
Zm00001d037986,0,0,0,0,0,NA,NA
Zm00001d037993,0,0,0,0,0,NA,NA
Zm00001d038009,0,0,0,0,0,NA,NA
Zm00001d038010,0,0,0,0,0,NA,NA
Zm00001d038011,0,0,0,0,0,NA,NA
Zm00001d038016,0,0,0,0,0,NA,NA
Zm00001d038024,0,0,0,0,0,NA,NA
Zm00001d038025,0,0,0,0,0,NA,NA
Zm00001d038041,0,0,0,0,0,NA,NA
Zm00001d038042,0,0,0,0,0,NA,NA
Zm00001d038043,0,0,0,0,0,NA,NA
Zm00001d038044,0,0,0,0,0,NA,NA
Zm00001d038048,0,0,0,0,0,NA,NA
Zm00001d038071,0,0,0,0,0,NA,NA
Zm00001d038072,0,0,0,0,0,NA,NA
Zm00001d038073,0,0,0,0,0,NA,NA
Zm00001d038074,0,0,0,0,0,NA,NA
Zm00001d038075,0,0,0,0,0,NA,NA
Zm00001d038094,0,0,0,0,0,NA,NA
Zm00001d038095,0,0,0,0,0,NA,NA
Zm00001d038112,0,0,0,0,0,NA,NA
Zm00001d038113,0,0,0,0,0,NA,NA
Zm00001d038117,0,0,0,0,0,NA,NA
Zm00001d038213,0,0,0,0,0,NA,NA
Zm00001d038216,0,0,0,0,0,NA,NA
Zm00001d038250,0,0,0,0,0,NA,NA
Zm00001d038255,0,0,0,0,0,NA,NA
Zm00001d038299,0,0,0,0,0,NA,NA
Zm00001d038318,0,0,0,0,0,NA,NA
Zm00001d038319,0,0,0,0,0,NA,NA
Zm00001d038355,0,0,0,0,0,NA,NA
Zm00001d038382,0,0,0,0,0,NA,NA
Zm00001d038408,0,0,0,0,0,NA,NA
Zm00001d038415,0,0,0,0,0,NA,NA
Zm00001d038435,0,0,0,0,0,NA,NA
Zm00001d038470,0,0,0,0,0,NA,NA
Zm00001d038484,0,0,0,0,0,NA,NA
Zm00001d038495,0,0,0,0,0,NA,NA
Zm00001d038496,0,0,0,0,0,NA,NA
Zm00001d038497,0,0,0,0,0,NA,NA
Zm00001d038498,0,0,0,0,0,NA,NA
Zm00001d038501,0,0,0,0,0,NA,NA
Zm00001d038515,0,0,0,0,0,NA,NA
Zm00001d038523,0,0,0,0,0,NA,NA
Zm00001d038538,0,0,0,0,0,NA,NA
Zm00001d038560,0,0,0,0,0,NA,NA
Zm00001d038561,0,0,0,0,0,NA,NA
Zm00001d038564,0,0,0,0,0,NA,NA
Zm00001d038565,0,0,0,0,0,NA,NA
Zm00001d038580,0,0,0,0,0,NA,NA
Zm00001d038581,0,0,0,0,0,NA,NA
Zm00001d038601,0,0,0,0,0,NA,NA
Zm00001d038602,0,0,0,0,0,NA,NA
Zm00001d038666,0,0,0,0,0,NA,NA
Zm00001d038676,0,0,0,0,0,NA,NA
Zm00001d038704,0,0,0,0,0,NA,NA
Zm00001d038706,0,0,0,0,0,NA,NA
Zm00001d038707,0,0,0,0,0,NA,NA
Zm00001d038708,0,0,0,0,0,NA,NA
Zm00001d038709,0,0,0,0,0,NA,NA
Zm00001d038722,0,0,0,0,0,NA,NA
Zm00001d038731,0,0,0,0,0,NA,NA
Zm00001d038812,0,0,0,0,0,NA,NA
Zm00001d038819,0,0,0,0,0,NA,NA
Zm00001d038825,0,0,0,0,0,NA,NA
Zm00001d038826,0,0,0,0,0,NA,NA
Zm00001d038834,0,0,0,0,0,NA,NA
Zm00001d038835,0,0,0,0,0,NA,NA
Zm00001d038836,0,0,0,0,0,NA,NA
Zm00001d038889,0,0,0,0,0,NA,NA
Zm00001d038941,0,0,0,0,0,NA,NA
Zm00001d038947,0,0,0,0,0,NA,NA
Zm00001d038949,0,0,0,0,0,NA,NA
Zm00001d038950,0,0,0,0,0,NA,NA
Zm00001d038951,0,0,0,0,0,NA,NA
Zm00001d038952,0,0,0,0,0,NA,NA
Zm00001d039082,0,0,0,0,0,NA,NA
Zm00001d039083,0,0,0,0,0,NA,NA
Zm00001d039084,0,0,0,0,0,NA,NA
Zm00001d039085,0,0,0,0,0,NA,NA
Zm00001d039093,0,0,0,0,0,NA,NA
Zm00001d039119,0,0,0,0,0,NA,NA
Zm00001d039135,0,0,0,0,0,NA,NA
Zm00001d039136,0,0,0,0,0,NA,NA
Zm00001d039170,0,0,0,0,0,NA,NA
Zm00001d039171,0,0,0,0,0,NA,NA
Zm00001d039199,0,0,0,0,0,NA,NA
Zm00001d039204,0,0,0,0,0,NA,NA
Zm00001d039205,0,0,0,0,0,NA,NA
Zm00001d039206,0,0,0,0,0,NA,NA
Zm00001d039207,0,0,0,0,0,NA,NA
Zm00001d039226,0,0,0,0,0,NA,NA
Zm00001d039228,0,0,0,0,0,NA,NA
Zm00001d039229,0,0,0,0,0,NA,NA
Zm00001d039230,0,0,0,0,0,NA,NA
Zm00001d039231,0,0,0,0,0,NA,NA
Zm00001d018591,0,0,0,0,0,NA,NA
Zm00001d018628,0,0,0,0,0,NA,NA
Zm00001d018629,0,0,0,0,0,NA,NA
Zm00001d018630,0,0,0,0,0,NA,NA
Zm00001d018631,0,0,0,0,0,NA,NA
Zm00001d018650,0,0,0,0,0,NA,NA
Zm00001d018677,0,0,0,0,0,NA,NA
Zm00001d018683,0,0,0,0,0,NA,NA
Zm00001d018686,0,0,0,0,0,NA,NA
Zm00001d018710,0,0,0,0,0,NA,NA
Zm00001d018714,0,0,0,0,0,NA,NA
Zm00001d018715,0,0,0,0,0,NA,NA
Zm00001d018722,0,0,0,0,0,NA,NA
Zm00001d018727,0,0,0,0,0,NA,NA
Zm00001d018728,0,0,0,0,0,NA,NA
Zm00001d018737,0,0,0,0,0,NA,NA
Zm00001d018764,0,0,0,0,0,NA,NA
Zm00001d018765,0,0,0,0,0,NA,NA
Zm00001d018766,0,0,0,0,0,NA,NA
Zm00001d018767,0,0,0,0,0,NA,NA
Zm00001d018768,0,0,0,0,0,NA,NA
Zm00001d018769,0,0,0,0,0,NA,NA
Zm00001d018790,0,0,0,0,0,NA,NA
Zm00001d018806,0,0,0,0,0,NA,NA
Zm00001d018807,0,0,0,0,0,NA,NA
Zm00001d018808,0,0,0,0,0,NA,NA
Zm00001d018813,0,0,0,0,0,NA,NA
Zm00001d018814,0,0,0,0,0,NA,NA
Zm00001d018815,0,0,0,0,0,NA,NA
Zm00001d018822,0,0,0,0,0,NA,NA
Zm00001d018823,0,0,0,0,0,NA,NA
Zm00001d018824,0,0,0,0,0,NA,NA
Zm00001d018825,0,0,0,0,0,NA,NA
Zm00001d018843,0,0,0,0,0,NA,NA
Zm00001d018844,0,0,0,0,0,NA,NA
Zm00001d018845,0,0,0,0,0,NA,NA
Zm00001d018846,0,0,0,0,0,NA,NA
Zm00001d018853,0,0,0,0,0,NA,NA
Zm00001d018905,0,0,0,0,0,NA,NA
Zm00001d018939,0,0,0,0,0,NA,NA
Zm00001d018940,0,0,0,0,0,NA,NA
Zm00001d018941,0,0,0,0,0,NA,NA
Zm00001d018956,0,0,0,0,0,NA,NA
Zm00001d018959,0,0,0,0,0,NA,NA
Zm00001d018960,0,0,0,0,0,NA,NA
Zm00001d018966,0,0,0,0,0,NA,NA
Zm00001d018978,0,0,0,0,0,NA,NA
Zm00001d018980,0,0,0,0,0,NA,NA
Zm00001d018982,0,0,0,0,0,NA,NA
Zm00001d018983,0,0,0,0,0,NA,NA
Zm00001d018990,0,0,0,0,0,NA,NA
Zm00001d019002,0,0,0,0,0,NA,NA
Zm00001d019027,0,0,0,0,0,NA,NA
Zm00001d019042,0,0,0,0,0,NA,NA
Zm00001d019043,0,0,0,0,0,NA,NA
Zm00001d019063,0,0,0,0,0,NA,NA
Zm00001d019069,0,0,0,0,0,NA,NA
Zm00001d019070,0,0,0,0,0,NA,NA
Zm00001d019071,0,0,0,0,0,NA,NA
Zm00001d019072,0,0,0,0,0,NA,NA
Zm00001d019073,0,0,0,0,0,NA,NA
Zm00001d019074,0,0,0,0,0,NA,NA
Zm00001d019075,0,0,0,0,0,NA,NA
Zm00001d019076,0,0,0,0,0,NA,NA
Zm00001d019077,0,0,0,0,0,NA,NA
Zm00001d019098,0,0,0,0,0,NA,NA
Zm00001d019105,0,0,0,0,0,NA,NA
Zm00001d019111,0,0,0,0,0,NA,NA
Zm00001d019116,0,0,0,0,0,NA,NA
Zm00001d019120,0,0,0,0,0,NA,NA
Zm00001d019143,0,0,0,0,0,NA,NA
Zm00001d019172,0,0,0,0,0,NA,NA
Zm00001d019175,0,0,0,0,0,NA,NA
Zm00001d019176,0,0,0,0,0,NA,NA
Zm00001d019177,0,0,0,0,0,NA,NA
Zm00001d019180,0,0,0,0,0,NA,NA
Zm00001d019200,0,0,0,0,0,NA,NA
Zm00001d019207,0,0,0,0,0,NA,NA
Zm00001d019212,0,0,0,0,0,NA,NA
Zm00001d019213,0,0,0,0,0,NA,NA
Zm00001d019222,0,0,0,0,0,NA,NA
Zm00001d019233,0,0,0,0,0,NA,NA
Zm00001d019237,0,0,0,0,0,NA,NA
Zm00001d019248,0,0,0,0,0,NA,NA
Zm00001d019252,0,0,0,0,0,NA,NA
Zm00001d019253,0,0,0,0,0,NA,NA
Zm00001d019254,0,0,0,0,0,NA,NA
Zm00001d019256,0,0,0,0,0,NA,NA
Zm00001d019257,0,0,0,0,0,NA,NA
Zm00001d019260,0,0,0,0,0,NA,NA
Zm00001d019267,0,0,0,0,0,NA,NA
Zm00001d019270,0,0,0,0,0,NA,NA
Zm00001d019271,0,0,0,0,0,NA,NA
Zm00001d019273,0,0,0,0,0,NA,NA
Zm00001d019280,0,0,0,0,0,NA,NA
Zm00001d019312,0,0,0,0,0,NA,NA
Zm00001d019322,0,0,0,0,0,NA,NA
Zm00001d019324,0,0,0,0,0,NA,NA
Zm00001d019332,0,0,0,0,0,NA,NA
Zm00001d019348,0,0,0,0,0,NA,NA
Zm00001d019350,0,0,0,0,0,NA,NA
Zm00001d019354,0,0,0,0,0,NA,NA
Zm00001d019356,0,0,0,0,0,NA,NA
Zm00001d019375,0,0,0,0,0,NA,NA
Zm00001d019393,0,0,0,0,0,NA,NA
Zm00001d019399,0,0,0,0,0,NA,NA
Zm00001d019415,0,0,0,0,0,NA,NA
Zm00001d019416,0,0,0,0,0,NA,NA
Zm00001d019418,0,0,0,0,0,NA,NA
Zm00001d019436,0,0,0,0,0,NA,NA
Zm00001d019440,0,0,0,0,0,NA,NA
Zm00001d019441,0,0,0,0,0,NA,NA
Zm00001d019443,0,0,0,0,0,NA,NA
Zm00001d019445,0,0,0,0,0,NA,NA
Zm00001d019453,0,0,0,0,0,NA,NA
Zm00001d019475,0,0,0,0,0,NA,NA
Zm00001d019486,0,0,0,0,0,NA,NA
Zm00001d019487,0,0,0,0,0,NA,NA
Zm00001d019513,0,0,0,0,0,NA,NA
Zm00001d019515,0,0,0,0,0,NA,NA
Zm00001d019523,0,0,0,0,0,NA,NA
Zm00001d019560,0,0,0,0,0,NA,NA
Zm00001d019587,0,0,0,0,0,NA,NA
Zm00001d019595,0,0,0,0,0,NA,NA
Zm00001d019596,0,0,0,0,0,NA,NA
Zm00001d019605,0,0,0,0,0,NA,NA
Zm00001d019611,0,0,0,0,0,NA,NA
Zm00001d019612,0,0,0,0,0,NA,NA
Zm00001d019617,0,0,0,0,0,NA,NA
Zm00001d019623,0,0,0,0,0,NA,NA
Zm00001d019628,0,0,0,0,0,NA,NA
Zm00001d019661,0,0,0,0,0,NA,NA
Zm00001d019662,0,0,0,0,0,NA,NA
Zm00001d019678,0,0,0,0,0,NA,NA
Zm00001d019709,0,0,0,0,0,NA,NA
Zm00001d019733,0,0,0,0,0,NA,NA
Zm00001d019842,0,0,0,0,0,NA,NA
Zm00001d019853,0,0,0,0,0,NA,NA
Zm00001d019854,0,0,0,0,0,NA,NA
Zm00001d019895,0,0,0,0,0,NA,NA
Zm00001d019896,0,0,0,0,0,NA,NA
Zm00001d019897,0,0,0,0,0,NA,NA
Zm00001d019936,0,0,0,0,0,NA,NA
Zm00001d019998,0,0,0,0,0,NA,NA
Zm00001d019999,0,0,0,0,0,NA,NA
Zm00001d020033,0,0,0,0,0,NA,NA
Zm00001d020034,0,0,0,0,0,NA,NA
Zm00001d020035,0,0,0,0,0,NA,NA
Zm00001d020040,0,0,0,0,0,NA,NA
Zm00001d020059,0,0,0,0,0,NA,NA
Zm00001d020060,0,0,0,0,0,NA,NA
Zm00001d020069,0,0,0,0,0,NA,NA
Zm00001d020070,0,0,0,0,0,NA,NA
Zm00001d020077,0,0,0,0,0,NA,NA
Zm00001d020081,0,0,0,0,0,NA,NA
Zm00001d020082,0,0,0,0,0,NA,NA
Zm00001d020083,0,0,0,0,0,NA,NA
Zm00001d020086,0,0,0,0,0,NA,NA
Zm00001d020088,0,0,0,0,0,NA,NA
Zm00001d020091,0,0,0,0,0,NA,NA
Zm00001d020096,0,0,0,0,0,NA,NA
Zm00001d020105,0,0,0,0,0,NA,NA
Zm00001d020111,0,0,0,0,0,NA,NA
Zm00001d020112,0,0,0,0,0,NA,NA
Zm00001d020117,0,0,0,0,0,NA,NA
Zm00001d020118,0,0,0,0,0,NA,NA
Zm00001d020119,0,0,0,0,0,NA,NA
Zm00001d020125,0,0,0,0,0,NA,NA
Zm00001d020152,0,0,0,0,0,NA,NA
Zm00001d020156,0,0,0,0,0,NA,NA
Zm00001d020190,0,0,0,0,0,NA,NA
Zm00001d020191,0,0,0,0,0,NA,NA
Zm00001d020192,0,0,0,0,0,NA,NA
Zm00001d020203,0,0,0,0,0,NA,NA
Zm00001d020209,0,0,0,0,0,NA,NA
Zm00001d020231,0,0,0,0,0,NA,NA
Zm00001d020252,0,0,0,0,0,NA,NA
Zm00001d020253,0,0,0,0,0,NA,NA
Zm00001d020254,0,0,0,0,0,NA,NA
Zm00001d020268,0,0,0,0,0,NA,NA
Zm00001d020269,0,0,0,0,0,NA,NA
Zm00001d020273,0,0,0,0,0,NA,NA
Zm00001d020284,0,0,0,0,0,NA,NA
Zm00001d020290,0,0,0,0,0,NA,NA
Zm00001d020291,0,0,0,0,0,NA,NA
Zm00001d020308,0,0,0,0,0,NA,NA
Zm00001d020322,0,0,0,0,0,NA,NA
Zm00001d020323,0,0,0,0,0,NA,NA
Zm00001d020329,0,0,0,0,0,NA,NA
Zm00001d020339,0,0,0,0,0,NA,NA
Zm00001d020342,0,0,0,0,0,NA,NA
Zm00001d020344,0,0,0,0,0,NA,NA
Zm00001d020346,0,0,0,0,0,NA,NA
Zm00001d020350,0,0,0,0,0,NA,NA
Zm00001d020360,0,0,0,0,0,NA,NA
Zm00001d020362,0,0,0,0,0,NA,NA
Zm00001d020393,0,0,0,0,0,NA,NA
Zm00001d020396,0,0,0,0,0,NA,NA
Zm00001d020427,0,0,0,0,0,NA,NA
Zm00001d020428,0,0,0,0,0,NA,NA
Zm00001d020444,0,0,0,0,0,NA,NA
Zm00001d020445,0,0,0,0,0,NA,NA
Zm00001d020446,0,0,0,0,0,NA,NA
Zm00001d020470,0,0,0,0,0,NA,NA
Zm00001d020471,0,0,0,0,0,NA,NA
Zm00001d020473,0,0,0,0,0,NA,NA
Zm00001d020480,0,0,0,0,0,NA,NA
Zm00001d020483,0,0,0,0,0,NA,NA
Zm00001d020488,0,0,0,0,0,NA,NA
Zm00001d020489,0,0,0,0,0,NA,NA
Zm00001d020498,0,0,0,0,0,NA,NA
Zm00001d020500,0,0,0,0,0,NA,NA
Zm00001d020502,0,0,0,0,0,NA,NA
Zm00001d020504,0,0,0,0,0,NA,NA
Zm00001d020515,0,0,0,0,0,NA,NA
Zm00001d020516,0,0,0,0,0,NA,NA
Zm00001d020517,0,0,0,0,0,NA,NA
Zm00001d020521,0,0,0,0,0,NA,NA
Zm00001d020522,0,0,0,0,0,NA,NA
Zm00001d020527,0,0,0,0,0,NA,NA
Zm00001d020528,0,0,0,0,0,NA,NA
Zm00001d020574,0,0,0,0,0,NA,NA
Zm00001d020575,0,0,0,0,0,NA,NA
Zm00001d020587,0,0,0,0,0,NA,NA
Zm00001d020588,0,0,0,0,0,NA,NA
Zm00001d020597,0,0,0,0,0,NA,NA
Zm00001d020598,0,0,0,0,0,NA,NA
Zm00001d020604,0,0,0,0,0,NA,NA
Zm00001d020608,0,0,0,0,0,NA,NA
Zm00001d020614,0,0,0,0,0,NA,NA
Zm00001d020618,0,0,0,0,0,NA,NA
Zm00001d020628,0,0,0,0,0,NA,NA
Zm00001d020655,0,0,0,0,0,NA,NA
Zm00001d020665,0,0,0,0,0,NA,NA
Zm00001d020681,0,0,0,0,0,NA,NA
Zm00001d020689,0,0,0,0,0,NA,NA
Zm00001d020704,0,0,0,0,0,NA,NA
