Gene.name
Zm00001d029140_T002.1
Zm00001d029209_T003.1
Zm00001d029211_T003.1
Zm00001d029232_T001.1
Zm00001d029397_T001.1
Zm00001d029412_T001.1
Zm00001d029443_T005.1
Zm00001d029874_T001.1
Zm00001d029908_T007.1
Zm00001d029955_T001.1
Zm00001d029979_T001.1
Zm00001d030117_T006.1
Zm00001d030412_T001.1
Zm00001d030523_T001.1
Zm00001d030927_T001.1
Zm00001d031053_T001.1
Zm00001d031066_T001.1
Zm00001d031412_T004.1
Zm00001d031777_T001.1
Zm00001d031780_T001.1
Zm00001d031811_T001.1
Zm00001d031813_T001.1
Zm00001d031814_T001.1
Zm00001d031815_T001.1
Zm00001d031855_T001.1
Zm00001d031963_T001.1
Zm00001d032238_T001.1
Zm00001d032539_T001.1
Zm00001d032540_T006.1
Zm00001d032703_T005.1
Zm00001d032730_T002.1
Zm00001d032788_T001.1
Zm00001d032888_T001.1
Zm00001d032907_T001.1
Zm00001d032973_T001.1
Zm00001d033056_T001.1
Zm00001d033079_T001.1
Zm00001d033254_T001.1
Zm00001d033256_T001.1
Zm00001d033300_T001.1
Zm00001d033522_T001.1
Zm00001d033566_T001.1
Zm00001d033645_T001.1
Zm00001d033670_T001.1
Zm00001d033797_T003.1
Zm00001d033807_T002.1
Zm00001d033915_T001.1
Zm00001d034340_T001.1
Zm00001d034518_T001.1
Zm00001d034917_T001.1
Zm00001d035004_T002.1
Zm00001d035030_T002.1
Zm00001d035056_T003.1
Zm00001d035063_T002.1
Zm00001d035070_T001.1
Zm00001d035180_T003.1
Zm00001d035638_T001.1
Zm00001d035640_T001.1
Zm00001d035813_T001.1
Zm00001d035871_T001.1
Zm00001d036107_T001.1
Zm00001d036175_T001.1
Zm00001d036256_T001.1
Zm00001d036770_T001.1
Zm00001d036773_T001.1
Zm00001d036877_T001.1
Zm00001d036978_T001.1
Zm00001d036982_T004.1
Zm00001d037056_T001.1
Zm00001d037099_T012.1
Zm00001d037139_T001.1
Zm00001d037223_T003.1
Zm00001d037332_T001.1
Zm00001d037336_T001.1
Zm00001d037437_T001.1
Zm00001d037680_T001.1
Zm00001d037681_T001.1
Zm00001d037760_T001.1
Zm00001d037900_T001.1
Zm00001d038077_T004.1
Zm00001d038167_T001.1
Zm00001d038211_T001.1
Zm00001d038307_T001.1
Zm00001d038411_T001.1
Zm00001d038540_T001.1
Zm00001d038726_T001.1
Zm00001d038779_T001.1
Zm00001d038837_T001.1
Zm00001d038936_T001.1
Zm00001d038959_T001.1
Zm00001d039087_T001.1
Zm00001d039088_T001.1
Zm00001d039153_T001.1
Zm00001d039195_T001.1
Zm00001d039274_T001.1
Zm00001d039416_T001.1
Zm00001d039542_T001.1
Zm00001d039701_T001.1
Zm00001d039920_T001.1
Zm00001d039921_T001.1
Zm00001d039923_T001.1
Zm00001d040058_T001.1
Zm00001d040094_T002.1
Zm00001d040239_T001.1
Zm00001d040398_T001.1
Zm00001d040550_T001.1
Zm00001d040671_T002.1
Zm00001d040901_T001.1
Zm00001d040916_T001.1
Zm00001d040981_T002.1
Zm00001d041481_T001.1
Zm00001d041624_T001.1
Zm00001d042105_T001.1
Zm00001d042153_T001.1
Zm00001d042183_T001.1
Zm00001d042486_T001.1
Zm00001d042595_T001.1
Zm00001d042662_T002.1
Zm00001d042763_T001.1
Zm00001d042870_T001.1
Zm00001d042876_T001.1
Zm00001d042883_T001.1
Zm00001d043291_T002.1
Zm00001d043376_T006.1
Zm00001d043458_T001.1
Zm00001d043484_T001.1
Zm00001d043527_T002.1
Zm00001d043579_T001.1
Zm00001d043680_T001.1
Zm00001d043770_T001.1
Zm00001d043851_T001.1
Zm00001d043853_T001.1
Zm00001d044016_T001.1
Zm00001d044052_T001.1
Zm00001d044053_T001.1
Zm00001d044111_T001.1
Zm00001d044521_T001.1
Zm00001d044704_T018.1
Zm00001d044821_T001.1
Zm00001d044947_T001.1
Zm00001d045041_T015.1
Zm00001d045224_T001.1
Zm00001d045295_T001.1
Zm00001d045324_T001.1
Zm00001d045404_T001.1
Zm00001d045647_T002.1
Zm00001d045757_T001.1
Zm00001d045910_T001.1
Zm00001d045927_T002.1
Zm00001d046016_T001.1
Zm00001d046049_T001.1
Zm00001d046254_T001.1
Zm00001d046465_T001.1
Zm00001d046535_T001.1
Zm00001d046593_T001.1
Zm00001d046642_T001.1
Zm00001d046915_T001.1
Zm00001d047447_T002.1
Zm00001d047457_T002.1
Zm00001d047620_T002.1
Zm00001d047663_T001.1
Zm00001d048077_T001.1
Zm00001d048258_T012.1
Zm00001d048721_T001.1
Zm00001d048742_T001.1
Zm00001d048841_T001.1
Zm00001d048970_T003.1
Zm00001d049024_T001.1
Zm00001d049076_T001.1
Zm00001d049154_T001.1
Zm00001d049594_T001.1
Zm00001d049734_T001.1
Zm00001d049813_T001.1
Zm00001d050008_T001.1
Zm00001d050089_T003.1
Zm00001d050219_T004.1
Zm00001d050470_T001.1
Zm00001d050694_T001.1
Zm00001d050917_T002.1
Zm00001d051110_T001.1
Zm00001d051380_T001.1
Zm00001d051418_T001.1
Zm00001d051419_T002.1
Zm00001d051490_T001.1
Zm00001d051561_T001.1
Zm00001d051628_T002.1
Zm00001d051791_T002.1
Zm00001d051836_T001.1
Zm00001d051923_T001.1
Zm00001d051974_T001.1
Zm00001d052028_T004.1
Zm00001d052399_T007.1
Zm00001d052403_T001.1
Zm00001d052485_T001.1
Zm00001d052616_T001.1
Zm00001d052810_T001.1
Zm00001d052875_T001.1
Zm00001d052923_T001.1
Zm00001d053009_T002.1
Zm00001d053024_T002.1
Zm00001d053094_T001.1
Zm00001d053101_T001.1
Zm00001d053127_T005.1
Zm00001d053145_T001.1
Zm00001d053247_T005.1
Zm00001d053252_T001.1
Zm00001d053812_T001.1
Zm00001d053853_T004.1
Zm00001d053935_T004.1
